Vendor,rank,degree,Year-Month,log_degree,log_rank,yhat_log,resid_log,resid_zscore,is_anomaly
PURCHASE  FINANCE CHARGE,8.220906877121886e-05,4,201401,,,,,,False
LATE PAYMENT FEE,4.443733447092911e-05,2,201401,,,,,,False
CREDIT PURCHASE FINANCE C,6.332320162107397e-05,2,201401,,,,,,False
AMAZON MKTPLACE PMTS,0.01003487982748459,816,201401,6.704414354964107,-4.601688272043747,-5.058202540048179,0.4565142680044323,1.3198105303698673,False
Amazon.com,0.008239031988352725,774,201401,6.651571873589727,-4.798872418982023,-5.111043875442195,0.3121714564601721,0.9025066780892789,False
THE HOME DEPOT 3907,6.539152431716038e-05,12,201401,2.4849066497880004,-9.63511789020405,-9.277618737920934,-0.3574991522831166,-1.0335518051693124,False
THE HOME DEPOT 3911,0.0001434782188519144,20,201401,2.995732273553991,-8.84932731231949,-8.766804192289783,-0.08252312002970719,-0.23857936202140095,False
LOWES #00241,0.002435532972647029,272,201401,5.605802066295998,-6.017589666050537,-6.156791003413672,0.13920133736313556,0.4024395375341537,False
WAL-MART #0137,0.00203220824123165,272,201401,5.605802066295998,-6.1986322731035495,-6.156791003413672,-0.041841269689877336,-0.12096565695990742,False
BALDWIN COOKE,2.616936621330488e-05,2,201401,,,,,,False
STAPLES DIRECT,0.0013205606564359936,152,201401,5.0238805208462765,-6.629698892078749,-6.73869992889085,0.10900103681210105,0.3151286307758086,False
LOCKE SUPPLY - WHC OKMULG,8.603878271813453e-05,6,201401,,,,,,False
LOCKE SUPPLY WHC BROKEN A,1.7714644051456403e-05,2,201401,,,,,,False
OREILLY AUTO  00001891,0.00017551501009886673,14,201401,2.6390573296152584,-8.647785985389245,-9.123471401117081,0.4756854157278365,1.3752354851149375,False
WW GRAINGER,0.007133518831640737,516,201401,6.246106765481563,-4.9429506413847495,-5.516500190340052,0.5735495489553024,1.6581666498816683,False
STAPLES       00105288,0.0020401360258446174,300,201401,5.703782474656201,-6.19473879352322,-6.058812719927643,-0.1359260735955763,-0.39297055066306863,False
ATW OF ELK CITY # 07,4.650960113420206e-05,8,201401,2.0794415416798357,-9.975851769178918,-9.68307505281879,-0.2927767163601285,-0.8464353041763644,False
COMTEC ELECTRONIC SYSTE,0.00014569805617356625,26,201401,3.258096538021482,-8.8339741792819,-8.504445617643952,-0.3295285616379484,-0.9526871254397439,False
