Vendor,rank,degree,Year-Month,log_degree,log_rank,yhat_log,resid_log,resid_zscore,is_anomaly
HOB TOWER HOBBIES,8.744874341134478e-05,6,201307,,,,,,False
"HORIZON HOBBY, INC",2.018732537415959e-05,2,201307,,,,,,False
KINGTECH USA,2.018732537415959e-05,2,201307,,,,,,False
L-COM GLOBAL CONNECTIVIT,5.533190908535646e-05,6,201307,,,,,,False
MCMASTER-CARR,0.0007567671015484012,66,201307,4.189654742026425,-7.186455010319935,-7.538027002133086,0.35157199181315146,1.0485007055385482,False
ONLINE METALS.COM,2.018732537415959e-05,2,201307,,,,,,False
PAYPAL  AEROFOAM,2.018732537415959e-05,2,201307,,,,,,False
SDP-SI,4.4341059391690114e-05,4,201307,,,,,,False
STILLWATER MILLING COMP,0.0007826453800530237,108,201307,4.68213122712422,-7.152830862323783,-7.039533778981361,-0.11329708334242206,-0.337888326107379,False
VXB.COM,2.018732537415959e-05,2,201307,,,,,,False
AT&T BILL PAYMENT,0.0014554262272258038,186,201307,5.225746673713202,-6.532456480895954,-6.48927681377541,-0.043179667120543996,-0.12877564907066374,False
START MEETING,3.129946142500301e-05,4,201307,,,,,,False
DMI  DELL HIGHER EDUC,0.0014940669806761792,92,201307,4.5217885770490405,-6.506253359490586,-7.201835384973356,0.6955820254827705,2.0744492208191043,False
PCI  PATT OFFICE SUPPL,2.241979410030765e-05,2,201307,,,,,,False
STAPLS7102762426000001,2.241979410030765e-05,2,201307,,,,,,False
STAPLS7103090429000001,2.241979410030765e-05,2,201307,,,,,,False
STAPLS7103090429000002,2.241979410030765e-05,2,201307,,,,,,False
STAPLS7103261788000001,2.241979410030765e-05,2,201307,,,,,,False
STAPLS7103427783000001,2.241979410030765e-05,2,201307,,,,,,False
USA MOBILITY WIRELE,0.0003486491086981889,54,201307,3.9889840465642745,-7.961444557869456,-7.741149353757979,-0.2202952041114763,-0.6569911207841364,False
WELCOA ONLINE,2.241979410030765e-05,2,201307,,,,,,False
KINDLE-NewYorkTime,6.380806533945891e-05,2,201307,,,,,,False
EMBASSY SUITES NORMAN,0.00013379348480679914,14,201307,2.6390573296152584,-8.919213097503189,-9.107568544345146,0.18835544684195682,0.561736496378193,False
HARD ROCK HOTEL TULSA,0.00019932145265233426,12,201307,2.4849066497880004,-8.520591691519595,-9.263602530867082,0.7430108393474875,2.215897191527877,False
HOLIDAY INN,0.0002332426461570002,20,201307,2.995732273553991,-8.363431242176352,-8.746535991925567,0.38310474974921505,1.1425415270870118,False
MARRIOTT 33716 NEW ORLEAN,0.0001784336009426612,10,201307,2.302585092994046,-8.631294003857787,-9.448151566702185,0.8168575628443975,2.4361318617838905,False
STAPLES,0.00974983520654527,466,201307,6.144185634125646,-4.630504895905447,-5.5596169995546285,0.9291121036491816,2.770910990879798,False
STAPLES DIRECT,0.0007066989903279086,86,201307,4.454347296253507,-7.254905737567325,-7.270100616826142,0.015194879258817018,0.04531601491143383,False
CTC CONSTANTCONTACT.COM,0.00028157289424620015,38,201307,3.6375861597263857,-8.175119190989818,-8.096840377632429,-0.07827881335738951,-0.2334525870808209,False
OFFICEMAX CT IN#700725,2.3602883959413102e-05,2,201307,,,,,,False
WWW.NEWEGG.COM,0.0011278700345796501,138,201307,4.927253685157205,-6.787424349228929,-6.7914165838071145,0.003992234578185538,0.011906126965120391,False
AACN,2.5485896087622287e-05,2,201307,,,,,,False
BIO RAD,0.00017757270326034303,28,201307,3.332204510175204,-8.636130431445864,-8.405952969568528,-0.2301774618773358,-0.6864631904628955,False
FEDEX 800658088208,2.5485896087622287e-05,2,201307,,,,,,False
MELTON CO,5.119302402837386e-05,4,201307,,,,,,False
NEW YORK TIMES DIGITAL,0.00010799979009540297,14,201307,2.6390573296152584,-9.133381265143749,-9.107568544345146,-0.025812720798603195,-0.07698183188490118,False
OFFICEMAX CT IN#120598,2.5485896087622287e-05,2,201307,,,,,,False
OFFICEMAX CT IN#549288,2.5485896087622287e-05,2,201307,,,,,,False
OFFICEMAX CT IN#578511,2.5485896087622287e-05,2,201307,,,,,,False
OFFICEMAX CT IN#578512,2.5485896087622287e-05,2,201307,,,,,,False
OFFICEMAX CT IN#644596,2.5485896087622287e-05,2,201307,,,,,,False
OFFICEMAX CT IN#853545,2.5485896087622287e-05,2,201307,,,,,,False
ZEE MEDICAL SERVICE,2.5485896087622287e-05,2,201307,,,,,,False
BILL WARREN OFFICE PRODUC,0.003277086283004213,154,201307,5.0369526024136295,-5.720800579430764,-6.680377440834531,0.9595768614037663,2.861766692538532,False
EMC/PARADIGM PUBLISHING,4.7156408076582434e-05,4,201307,,,,,,False
DBC BLICK ART MATERIAL,5.802973363146141e-05,8,201307,2.0794415416798357,-9.754555012726522,-9.674021332033325,-0.08053368069319689,-0.24017732638754682,False
SYX TIGERDIRECT.COM,0.00016261013828381055,24,201307,3.1780538303479458,-8.724155005575687,-8.561986956090463,-0.16216804948522423,-0.48363725854313144,False
WAL-MART #1437,0.00029548548107808807,26,201307,3.258096538021482,-8.126890852348431,-8.480966341816771,0.35407548946833955,1.0559669403891725,False
HOLIDAY INN EXPRESS,0.0007264916433152969,56,201307,4.02535169073515,-7.227283576306661,-7.704337394791909,0.4770538184852482,1.4227278534960035,False
NASCO MAIL ORDER,7.737052480878471e-05,10,201307,2.302585092994046,-9.466904653396734,-9.448151566702185,-0.01875308669454867,-0.05592773340347551,False
WAL-MART #0793,2.864551426721808e-05,2,201307,,,,,,False
BEST WESTERN WEATHERFORD,2.1211318339501567e-05,2,201307,,,,,,False
BRICKTOWN HOTEL,3.2851426878084294e-05,2,201307,,,,,,False
COMFORT INN & SUITES,2.1211318339501567e-05,2,201307,,,,,,False
"ELEMENT FUSION, LLC",3.38230724374151e-05,4,201307,,,,,,False
FAIRFIELD INN&SUITES MUSK,0.00010482716044706071,6,201307,,,,,,False
HYATT PLACE,0.00016356665761268842,6,201307,,,,,,False
LA QUINTA WOODWARD,0.00010712363079790493,8,201307,2.0794415416798357,-9.141526953142783,-9.674021332033325,0.5324943788905419,1.5880694280640253,False
PAYPAL  RSVP LINE,2.1211318339501567e-05,2,201307,,,,,,False
REPUBLIC PARKING,6.895105237520785e-05,6,201307,,,,,,False
SCISSORTAIL PRODUCTIONS,2.1211318339501567e-05,2,201307,,,,,,False
TELVENT,4.580751409759806e-05,6,201307,,,,,,False
WAL-MART #2804,0.00033711164087951956,54,201307,3.9889840465642745,-7.995096400931925,-7.741149353757979,-0.2539470471739458,-0.7573517354386267,False
BEST WELDERS SUPPLY INC,0.00011154430104807082,12,201307,2.4849066497880004,-9.101088718192495,-9.263602530867082,0.16251381267458775,0.48466843553233574,False
REASOR'S #19,3.0800580788387716e-05,2,201307,,,,,,False
SOC RESEARCH ADMINISTRATO,2.0185895294653278e-05,2,201307,,,,,,False
A.C.E. SUPPLY & SERVICE,4.0539255754145495e-05,6,201307,,,,,,False
AT&T PREMIER EBIL,0.0005040029415258541,62,201307,4.127134385045092,-7.592928451565,-7.601311189718271,0.008382738153271063,0.025000020117431583,False
ATT BUS PHONE PMT,0.0008900406524919367,120,201307,4.787491742782046,-7.024243418200473,-6.932886041206088,-0.09135737699438451,-0.2724570684392444,False
IMAGENET CONSULTING LLC,0.00021840797612871,34,201307,3.5263605246161616,-8.42914578944595,-8.209424890844634,-0.2197208986013166,-0.6552783571208776,False
STANDLEY SYSTEMS LLC,0.0006015813776118015,100,201307,4.605170185988092,-7.415948738913085,-7.117435077041191,-0.298513661871894,-0.8902637080712393,False
WAL-MART #0130,0.00014900489773689936,16,201307,2.772588722239781,-8.81153137513041,-8.972405757256706,0.1608743821262948,0.47977912658112626,False
XPEDX-INTL PAPER,0.0007191568311237908,104,201307,4.6443908991413725,-7.2374310986830785,-7.077735192263534,-0.1596959064195449,-0.4762645331585264,False
FOOD PYRAMID #69,0.0004185681917515428,60,201307,4.0943445622221,-7.778670735666069,-7.634501615982707,-0.14416911968336255,-0.42995866344554384,False
37S BASECAMP 1108487,1.9969546792094758e-05,2,201307,,,,,,False
"LEADERSHIP OKLA CITY, INC",1.9969546792094758e-05,2,201307,,,,,,False
PAYPAL  NP PHOTOGRA,1.9969546792094758e-05,2,201307,,,,,,False
PUBLIC RELATIONS SOCIE,4.400011437763562e-05,4,201307,,,,,,False
B & H PHOTO-VIDEO.COM,0.0002755155393342956,48,201307,3.871201010907891,-8.196866523215173,-7.860371381313845,-0.33649514190132734,-1.0035366920847768,False
SUDDENLINK COMMUNICTNS,6.380806533945891e-05,2,201307,,,,,,False
NATIONAL GOLF COACHES ASS,6.714797461557273e-05,4,201307,,,,,,False
ATHLETIC BUS PUBLICATION,6.380806533945891e-05,2,201307,,,,,,False
COURTS/USDC-OK-WD,5.356079233538392e-05,6,201307,,,,,,False
AGENT FEE   8900592304177,1.7605512843591275e-05,2,201307,,,,,,False
AMERICAN AI 0017285241445,1.7605512843591275e-05,2,201307,,,,,,False
CDW GOVERNMENT,0.0006373750841035882,66,201307,4.189654742026425,-7.358152245066957,-7.538027002133086,0.17987475706612877,0.5364443530321014,False
COX OKLAHOMA COMM SV,0.0005055938392678595,60,201307,4.0943445622221,-7.589776898220358,-7.634501615982707,0.044724717762348654,0.1333834867988053,False
DMI  DELL K-12/GOVT,0.0007481632280165416,82,201307,4.406719247264253,-7.1978893831861015,-7.31831055247082,0.12042116928471813,0.3591346406909195,False
EUREKA WATER COMPANY,0.0010418732964578782,150,201307,5.0106352940962555,-6.866734938574165,-6.70701627587495,-0.1597186626992153,-0.47633239970035984,False
GENERAL MAILING EQUIPM,2.5018850257896435e-05,4,201307,,,,,,False
HILTON HOTEL ANCHORAGE,1.7605512843591275e-05,2,201307,,,,,,False
INT A E C SOLUTIONS,2.5589293545867113e-05,4,201307,,,,,,False
INTER-CONTINENTAL HOTELS,1.7605512843591275e-05,2,201307,,,,,,False
NATIONAL GOVERNORS ASS,6.1783866063268e-05,4,201307,,,,,,False
THE STATE CHAMBER OF OKLA,3.291914915998644e-05,6,201307,,,,,,False
WAL-MART #0622,0.00014395279691334953,16,201307,2.772588722239781,-8.846025104392309,-8.972405757256706,0.12638065286439648,0.37690773662416704,False
OFFICEMAX CT IN#757442,6.380806533945891e-05,2,201307,,,,,,False
AMERICAN AI 0010644231465,3.3669928233304645e-05,2,201307,,,,,,False
AMERICAN AI 0012380532629,3.3669928233304645e-05,2,201307,,,,,,False
AMERICAN AI 0012380535448,3.3669928233304645e-05,2,201307,,,,,,False
AMERICAN AI 0017287720002,3.3669928233304645e-05,2,201307,,,,,,False
AMERICAN AI 0017287720007,3.3669928233304645e-05,2,201307,,,,,,False
AMERICAN AI 0017287720008,3.3669928233304645e-05,2,201307,,,,,,False
BUSINESS JET CENTER LTD,3.3669928233304645e-05,2,201307,,,,,,False
CENTRAL FLYING SERVICE IN,3.3669928233304645e-05,2,201307,,,,,,False
EXECUTIVE BEECHCRAFT MKC,3.3669928233304645e-05,2,201307,,,,,,False
MILLION AIR ADDISON,5.776864666569045e-05,2,201307,,,,,,False
NAMMAR AGCY 0001069200613,3.3669928233304645e-05,2,201307,,,,,,False
NAMMAR AGCY 0001967180746,3.3669928233304645e-05,2,201307,,,,,,False
NAMMAR AGCY 0001973190218,3.3669928233304645e-05,2,201307,,,,,,False
NAMMAR AGCY 0001975190304,3.3669928233304645e-05,2,201307,,,,,,False
SOUTHWES    5262145017069,3.3669928233304645e-05,2,201307,,,,,,False
SOUTHWES    5262145966624,3.3669928233304645e-05,2,201307,,,,,,False
SOUTHWES    5262145966625,3.3669928233304645e-05,2,201307,,,,,,False
SOUTHWES    5262145966626,3.3669928233304645e-05,2,201307,,,,,,False
SOUTHWES    5262145966627,3.3669928233304645e-05,2,201307,,,,,,False
SPRINGFIELD BRANSON NAT A,5.776864666569045e-05,2,201307,,,,,,False
UNITED      0162373707016,3.3669928233304645e-05,2,201307,,,,,,False
UNITED      0162374358748,3.3669928233304645e-05,2,201307,,,,,,False
UNITED      0162920302711,3.3669928233304645e-05,2,201307,,,,,,False
JO-ANN STORE #2231,5.514854257309922e-05,6,201307,,,,,,False
ASEE INTERNET SALES #1,2.766084924791166e-05,2,201307,,,,,,False
DROPBOX,0.0001673105410953304,16,201307,2.772588722239781,-8.69565893883462,-8.972405757256706,0.27674681842208493,0.8253479831388861,False
1800GOFEDEX   10010007,0.0006240467076935749,78,201307,4.356708826689592,-7.379285338720642,-7.36893196587391,-0.010353372846732434,-0.030877086307452572,False
WALMART.COM 8009666546,0.0004045593758372633,56,201307,4.02535169073515,-7.81271204154062,-7.704337394791909,-0.108374646748711,-0.3232080376837843,False
BD OF ALCOHOL & DRUG COUN,2.0803767437885668e-05,2,201307,,,,,,False
FMS PRODUCTIONS,2.0803767437885668e-05,2,201307,,,,,,False
OFFICE DEPOT #1079,0.0007841853994172955,80,201307,4.382026634673881,-7.150865085446782,-7.343304842372331,0.19243975692554915,0.5739172221015341,False
OFFICE DEPOT #1080,6.651567692830258e-05,12,201307,2.4849066497880004,-9.618072879768752,-9.263602530867082,-0.3544703489016694,-1.057144538161652,False
OFFICE DEPOT #1127,3.20363250748525e-05,2,201307,,,,,,False
BURROW CONSTRUCTION INC,6.380806533945891e-05,2,201307,,,,,,False
WOMENS BASKETBALL COACHES,6.139571528826691e-05,2,201307,,,,,,False
ARROW WRECKER SERVICE INC,4.333390170659918e-05,2,201307,,,,,,False
BEST WESTERN GUYMON,5.622275305611827e-05,6,201307,,,,,,False
COURTYARD BY MARRIOTT TUL,2.0825440436145615e-05,2,201307,,,,,,False
NORTHWEST INN,8.587008437894253e-05,10,201307,2.302585092994046,-9.36267503899899,-9.448151566702185,0.0854765277031948,0.254918485234227,False
PIONEER TELEPHONE,0.00020777550466917225,32,201307,3.4657359027997265,-8.47905236079371,-8.270790182480088,-0.20826217831362293,-0.6211047693892335,False
SPRINGHILL SUITES  ENID,2.0825440436145615e-05,2,201307,,,,,,False
TOWNEPLACE SUITES TULSA,3.20796710713724e-05,2,201307,,,,,,False
U.S. CELLULAR,5.984355016394584e-05,8,201307,2.0794415416798357,-9.72377688174158,-9.674021332033325,-0.04975554970825513,-0.14838704501035524,False
FEDERAL RESERVE BANK O,6.380806533945891e-05,2,201307,,,,,,False
SURVEYMONKEY.COM,0.00023320728993855497,36,201307,3.58351893845611,-8.36358283923158,-8.151568154924222,-0.21201468430735737,-0.6322959486457973,False
B&C BUSINESS PRODUCTS,0.0006192418067150748,94,201307,4.543294782270004,-7.387014719048362,-7.180066431768958,-0.2069482872794035,-0.6171863239258305,False
CONTAINERSTORE.COM,4.303926716068266e-05,6,201307,,,,,,False
GRE GMCR/KEURIG,5.0040053038851714e-05,4,201307,,,,,,False
PRINTING SERVICES,0.00021613499257296337,30,201307,3.4011973816621555,-8.439607375247482,-8.336117190759325,-0.10349018448815706,-0.30864100092993224,False
PETSMART INC 1067,2.592791016773074e-05,2,201307,,,,,,False
PTOUCHDIRECT COM,4.185325815362192e-05,4,201307,,,,,,False
ISSUU   PUBLISHING,6.929978116259274e-05,6,201307,,,,,,False
STILLWATER CHMBR OF CMM,3.4416940258943375e-05,2,201307,,,,,,False
DESIGNER FURNITURE STORE,2.968177606199756e-05,4,201307,,,,,,False
CANTERBURY MEDIA SERVICES,5.734490726789058e-05,4,201307,,,,,,False
CAYMAN CHEMICAL CO. INC,6.519678893501883e-05,12,201307,2.4849066497880004,-9.638100324369184,-9.263602530867082,-0.3744977935021012,-1.1168728165304442,False
INTEGRATED DNA TECH,0.0005565566080056644,58,201307,4.060443010546419,-7.493741669141518,-7.668817353436241,0.17507568429472276,0.52213197518653,False
PANDAPHONE,1.8732159286616032e-05,2,201307,,,,,,False
"USA SCIENTIFIC, INC.",9.174346679638451e-05,14,201307,2.6390573296152584,-9.29651426924386,-9.107568544345146,-0.18894572489871386,-0.5634968953103499,False
NAPA AUTO PARTS,0.0006694962460340887,78,201307,4.356708826689592,-7.308984998473719,-7.36893196587391,0.05994696740019023,0.1787811289797077,False
OREILLY AUTO  00001644,0.0002073968823709005,18,201307,2.8903717578961645,-8.480876289423026,-8.85318372970084,0.3723074402778135,1.1103404790447686,False
PERKINS BUILDERS SUPPLY,4.8792714689934915e-05,8,201307,2.0794415416798357,-9.92792952489572,-9.674021332033325,-0.2539081928623954,-0.7572358593904134,False
THE RAILROAD YARD INC.,4.01079327141419e-05,8,201307,2.0794415416798357,-10.123936394988165,-9.674021332033325,-0.4499150629548403,-1.341791359737414,False
TRACTOR SUPPLY # 1339,0.00017687500559827423,26,201307,3.258096538021482,-8.640067252262043,-8.480966341816771,-0.15910091044527164,-0.47449006387955817,False
TALX CORPORATION,8.843814680784057e-05,6,201307,,,,,,False
AMERICAN PLNT PROD SRV,0.00018950600633184072,24,201307,3.1780538303479458,-8.571089832984676,-8.561986956090463,-0.009102876894212741,-0.027147705358395603,False
STAPLES       00105288,0.0020403654500351256,288,201307,5.662960480135946,-6.194626344505866,-6.046721430594365,-0.14790491391150073,-0.44110000284447815,False
VWR INTERNATIONAL INC,0.003113071720319025,212,201307,5.356586274672012,-5.772145348495093,-6.356838704806834,0.5846933563117407,1.7437435600455187,False
AED SUPERSTORE,6.063347914298302e-05,10,201307,2.302585092994046,-9.71066333984159,-9.448151566702185,-0.2625117731394049,-0.7828945017187707,False
BUSINESS IMAGING SYSTEMS,2.8131032643948544e-05,4,201307,,,,,,False
DYNAPOWER,1.7206953922669528e-05,2,201307,,,,,,False
FURNITURE CONCEPTS,1.7206953922669528e-05,2,201307,,,,,,False
HOLLYTREE LANDSCAPING & G,1.7206953922669528e-05,2,201307,,,,,,False
INSTAWARES,1.7206953922669528e-05,2,201307,,,,,,False
INTER ID INC.,1.7206953922669528e-05,2,201307,,,,,,False
LANGUAGE ASSOCIATES,2.4842698044420217e-05,2,201307,,,,,,False
LEGAL DIRECTORIES PUBLISH,3.2659154998848426e-05,6,201307,,,,,,False
LOCKE SUPPLY - WHC MIAMI,1.7206953922669528e-05,2,201307,,,,,,False
LOWES #01752,0.0002279169831567283,18,201307,2.8903717578961645,-8.386529099887753,-8.85318372970084,0.46665462981308714,1.3917141296679005,False
MAC SYSTEMS,4.704387502255795e-05,8,201307,2.0794415416798357,-9.964429859329735,-9.674021332033325,-0.2904085272964103,-0.8660915910688248,False
MCKESSON MEDICAL SUPPLY,0.0012474258860313181,54,201307,3.9889840465642745,-6.686673141296729,-7.741149353757979,1.0544762124612506,3.144787066333847,False
OSBORN DRUG #2,1.7206953922669528e-05,2,201307,,,,,,False
POSPAPER.COM,1.7206953922669528e-05,2,201307,,,,,,False
SEARS HOMETOWN 3028,1.7206953922669528e-05,2,201307,,,,,,False
"SLRS, INC.",4.516689290634588e-05,8,201307,2.0794415416798357,-10.005146175188475,-9.674021332033325,-0.3311248431551501,-0.9875207347405066,False
TOTAL EQUIPMENT SALES,1.7206953922669528e-05,2,201307,,,,,,False
VINITA DAILY JOURNAL,3.460410652698846e-05,4,201307,,,,,,False
WAL-MART #0050,0.00011775239865074938,12,201307,2.4849066497880004,-9.04692644607583,-9.263602530867082,0.21667608479125278,0.6461977434701389,False
WAL-MART #0090,1.7206953922669528e-05,2,201307,,,,,,False
WKH LIPPINCOTT WMS/WIL,4.408597496371568e-05,8,201307,2.0794415416798357,-10.02936883144382,-9.674021332033325,-0.35534749941049526,-1.0597604829717726,False
BARRETT'S AUTOMOTIVE PROD,3.545918922845072e-05,2,201307,,,,,,False
BELL'S WRECKER SERVICE,2.1250210911786806e-05,2,201307,,,,,,False
CAROLINA BIOLOGICAL SPLY,0.0001127483305901694,18,201307,2.8903717578961645,-9.090352377117405,-8.85318372970084,-0.2371686474165653,-0.7073131533186645,False
SCIENCE FIRST/WILDCO,3.8550508069096325e-05,6,201307,,,,,,False
ATT 827844239   NBI,2.0252927015701427e-05,2,201307,,,,,,False
ATT 837214056   NBI,2.0252927015701427e-05,2,201307,,,,,,False
COPELINS OFFICE CENTER LL,0.00017512244271136802,22,201307,3.091042453358316,-8.650025150350867,-8.650061378075947,3.622772507938521e-05,0.00010804272295603111,False
DOLLAR GENERAL #10821,2.0252927015701427e-05,2,201307,,,,,,False
HANCOCK FABRICS 1036,5.871479311273942e-05,6,201307,,,,,,False
HARBOR FREIGHT TOOLS 251,0.0001323129555626667,22,201307,3.091042453358316,-8.930340558436189,-8.650061378075947,-0.28027918036024246,-0.835882622048161,False
JASONS DELI NORMAN,4.155670011858121e-05,4,201307,,,,,,False
TANDY LEATHER 102,2.0252927015701427e-05,2,201307,,,,,,False
WAL-MART #0212,0.0009010700123072351,106,201307,4.663439094112067,-7.011927597151562,-7.058454279583453,0.04652668243189062,0.13875752475224498,False
WAL-MART #2734,0.0008231015060489935,110,201307,4.700480365792417,-7.102431027044583,-7.02096046319157,-0.08147056385301266,-0.2429714131662117,False
HD SUPPLY FACILITIES MTNC,0.00021620711061770225,18,201307,2.8903717578961645,-8.439273759601251,-8.85318372970084,0.4139099700995885,1.2344125976608094,False
HYATT REGENCY,8.903232398856757e-05,8,201307,2.0794415416798357,-9.32651105205532,-9.674021332033325,0.347510279978005,1.0363873750571237,False
JD MCCARTY CTR FOR CHILD,1.6661768190606072e-05,2,201307,,,,,,False
MARRIOTT USPS CONFERENCE,2.3752326580293304e-05,2,201307,,,,,,False
MOORE NORMAN TECH CENTER,2.9187176582595785e-05,6,201307,,,,,,False
MORRISON SUPPLY #82,8.952520207042628e-05,8,201307,2.0794415416798357,-9.320990373772647,-9.674021332033325,0.3530309582606783,1.0528518125243456,False
PANERA BREAD,1.6661768190606072e-05,2,201307,,,,,,False
QUALITY PROMOTIONS,3.0842884969980544e-05,2,201307,,,,,,False
SOONER LEGENDS BBQ & CATE,8.75673520874784e-05,2,201307,,,,,,False
SOONER LEGENDS INN & SUIT,5.612919318154116e-05,4,201307,,,,,,False
SQ  ANGEL DELIGHT CATERIN,1.6661768190606072e-05,2,201307,,,,,,False
ULINE   SHIP SUPPLIES,0.0003663797754717243,72,201307,4.276666119016055,-7.911840121906704,-7.4499525801476025,-0.4618875417591015,-1.3774971405323317,False
BEST BUY      00025031,0.00024190464384659085,38,201307,3.6375861597263857,-8.326966939017176,-8.096840377632429,-0.23012656138474696,-0.6863113888301307,False
HILTON HOTEL ADV DEP,2.208275185021806e-05,2,201307,,,,,,False
DMI  DELL BUS ONLINE,2.831568525651162e-05,2,201307,,,,,,False
DKC DIGI KEY CORP,0.00030277795989321895,22,201307,3.091042453358316,-8.102510823418388,-8.650061378075947,0.5475505546575583,1.6329717845714768,False
LOWES #01165,0.001040254350320697,138,201307,4.927253685157205,-6.868290027153281,-6.7914165838071145,-0.07687344334616686,-0.22926132189865933,False
OFFICE DEPOT #2714,8.173194098297723e-05,14,201307,2.6390573296152584,-9.412065665761993,-9.107568544345146,-0.3044971214168477,-0.9081083080409078,False
AANPCP,1.757878942544734e-05,2,201307,,,,,,False
AMA PROFILES,0.0001089109837677379,4,201307,,,,,,False
AMERICAN BOARD ORAL/MAX,1.357499961318309e-05,2,201307,,,,,,False
AMERICAN MIDWIFERY CERTIF,1.357499961318309e-05,2,201307,,,,,,False
ANCC VERF CERT,1.8390994043566595e-05,4,201307,,,,,,False
NATL STDNT CLEARINGHOUSE,0.00013142901415369803,6,201307,,,,,,False
NCC,1.357499961318309e-05,2,201307,,,,,,False
NPDB NPDB-HIPDB.HRSA.GOV,0.0005033093505866209,16,201307,2.772588722239781,-7.5943055638129096,-8.972405757256706,1.378100193443796,4.109937818643277,True
OK MEDICAL BOARD,5.7029161083797294e-05,10,201307,2.302585092994046,-9.771947805455099,-9.448151566702185,-0.3237962387529141,-0.9656644803593525,False
PEDIATRIC NURSING CERT,1.8390994043566595e-05,4,201307,,,,,,False
CRATE & BARREL #914,3.1327628214390766e-05,4,201307,,,,,,False
HOBBY-LOBBY #0015,0.00026842967320313705,42,201307,3.7376696182833684,-8.222921599353805,-7.995534168402285,-0.22738743095152003,-0.6781424212824345,False
MATHIS BROS FURN CO,2.9252242933430964e-05,4,201307,,,,,,False
POTTERY BARN E-COMMERC,3.1155809439073144e-05,2,201307,,,,,,False
RESTORATION HARDWARE 989,4.19481092581503e-05,2,201307,,,,,,False
AT&T    5674750800001,1.9408450425341114e-05,2,201307,,,,,,False
AUTHORIZENET,3.804393528064182e-05,6,201307,,,,,,False
