Vendor,rank,degree,Year-Month,log_degree,log_rank,yhat_log,resid_log,resid_zscore,is_anomaly
AIRGAS CENTRAL,0.002150465283327978,184,201312,5.214935757608986,-6.142071048940778,-6.202250467426459,0.060179418485680536,0.19488718468848898,False
COMTEC ELECTRONIC SYSTE,0.0001858199262846379,24,201312,3.1780538303479458,-8.590732486072689,-8.28459914206115,-0.30613334401153836,-0.9913931881523181,False
ELK CITY ACE HOME CENTER,2.28640068590899e-05,2,201312,,,,,,False
ELK CITY UTILITY,5.699822353293352e-05,4,201312,,,,,,False
FASTENAL COMPANY01,0.0015495053206437419,172,201312,5.147494476813453,-6.4698195463159465,-6.271197154910247,-0.19862239140569926,-0.6432258677666588,False
LOCKE SUPPLY - WE CLINTON,6.428490491360047e-05,8,201312,2.0794415416798357,-9.65218569901161,-9.407734367833244,-0.24445133117836626,-0.7916399481000762,False
NORTHFORK ELECTRIC COO,0.00014361405234115555,6,201312,,,,,,False
OK NATURAL GAS/TNB,0.00047416374653046466,56,201312,4.02535169073515,-7.653957837001362,-7.418388119721421,-0.23556971727994025,-0.7628774114769279,False
AEROSPACE COMPOSITE PROD,2.9396365065857895e-05,2,201312,,,,,,False
AMERICAN RADIO RELAY LEAG,4.665287904722242e-05,2,201312,,,,,,False
AT&T DATA,0.002747238837028136,156,201312,5.049856007249537,-5.897158930607316,-6.371015084937825,0.47385615433050887,1.5345527455827719,False
B & H PHOTO-VIDEO.COM,0.00040187421828583026,40,201312,3.6888794541139363,-7.819371405653393,-7.762371001891577,-0.057000403761816365,-0.18459214952181033,False
HOB TOWER HOBBIES,2.9396365065857895e-05,2,201312,,,,,,False
SERVOCITY,4.116485326328417e-05,4,201312,,,,,,False
HOBBY-LOBBY #0015,0.0005955147379198472,54,201312,3.9889840465642745,-7.426084418980082,-7.455567552964585,0.02948313398450253,0.095479237297736,False
DMI  DELL HIGHER EDUC,0.001268624496368219,72,201312,4.276666119016055,-6.669822038397385,-7.161463916289058,0.4916418778916736,1.592150669918106,False
STAPLS7110173357000001,2.6746249831894597e-05,2,201312,,,,,,False
STAPLS7110624541000001,2.6746249831894597e-05,2,201312,,,,,,False
USA MOBILITY WIRELE,0.00042473021570892073,46,201312,3.828641396489095,-7.764056374814964,-7.619489329874078,-0.144567044940886,-0.46817109729901907,False
KINDLE-NewYorkTime,2.474942074579722e-05,2,201312,,,,,,False
EMBASSY SUITES NORMAN,0.0003242253094606256,28,201312,3.332204510175204,-8.034071881196082,-8.127007550945232,0.09293566974914924,0.30096620223838894,False
HARD ROCK HOTEL TULSA,0.00018400219061590902,18,201312,2.8903717578961645,-8.600562889470195,-8.578702778736679,-0.02186011073351679,-0.0707925657148909,False
STAPLES,0.012719188696435747,492,201312,6.198478716492308,-4.36464350475243,-5.196753119020513,0.8321096142680826,2.6947335842983784,False
CTC CONSTANTCONTACT.COM,0.00031629803702604023,36,201312,3.58351893845611,-8.058825630561444,-7.8700833475128675,-0.1887422830485761,-0.6112297709184508,False
WAL-MART #2734,0.0010214534804292425,94,201312,4.543294782270004,-6.886528684215658,-6.888883637522941,0.002354953307283303,0.0076263651540614185,False
ACCO BRANDS DIRECT,0.00032719406215155376,32,201312,3.4657359027997265,-8.024957097802636,-7.990495505385624,-0.034461592417011744,-0.11160165543356128,False
HOMEDEPOT.COM,0.00011317865970675683,12,201312,2.4849066497880004,-9.086542919622996,-8.993218573284961,-0.09332434633803466,-0.30222490642771105,False
BILL WARREN OFFICE PRODUC,0.0032688963569138586,130,201312,4.867534450455582,-5.723302856265802,-6.557406375992061,0.8341035197262592,2.7011907191637055,False
OFFICE DEPOT #1079,0.0006664696471256284,62,201312,4.127134385045092,-7.313515958578808,-7.314333458643419,0.0008175000646106767,0.0026474214953434456,False
DEARBORN,2.0477607185860964e-05,2,201312,,,,,,False
GREAT ARMADILLO PRINTI,2.0477607185860964e-05,2,201312,,,,,,False
SPECIALTY STORE SERVICES,2.0477607185860964e-05,2,201312,,,,,,False
THE UPS STORE 6124,3.963102147874664e-05,4,201312,,,,,,False
HOMER MILLER COMPANY,3.075155467090407e-05,2,201312,,,,,,False
HYATT PLACE,3.075155467090407e-05,2,201312,,,,,,False
PEOPLE FIRST IND OF BRYAN,5.806964019116798e-05,8,201312,2.0794415416798357,-9.753867557501282,-9.407734367833244,-0.34613318966803774,-1.1209301212787666,False
TELVENT DTN LLC,4.1851786221786185e-05,4,201312,,,,,,False
ALLEGRA PRINT AND IMAGING,0.000738379605353051,54,201312,3.9889840465642745,-7.211052493855504,-7.455567552964585,0.244515059109081,0.7918463269139437,False
BEST WELDERS SUPPLY INC,0.0001892377082727014,16,201312,2.772588722239781,-8.572506612153573,-8.699114936609433,0.12660832445586045,0.4100129335280759,False
LOWES #00241,0.0023440050232718477,192,201312,5.2574953720277815,-6.055894263808982,-6.158740848389722,0.10284658458073981,0.3330620638771218,False
MCMASTER-CARR,0.0005404606042786505,52,201312,3.9512437185814275,-7.523088809242227,-7.494150310709918,-0.0289384985323089,-0.09371547033830453,False
WWW.NEWEGG.COM,0.0007936209837247668,86,201312,4.454347296253507,-7.138904559897684,-6.979816586134057,-0.1590879737636266,-0.5151961933955994,False
ACE SUPPLY AND SERVICE IN,5.5618727627951356e-05,6,201312,,,,,,False
AT&T PREMIER EBIL,0.0005746351432688554,62,201312,4.127134385045092,-7.461775250273706,-7.314333458643419,-0.14744179163028726,-0.47748077996275556,False
ATT BUS PHONE PMT,0.001118026108678891,106,201312,4.663439094112067,-6.79619055060521,-6.7660574956730635,-0.03013305493214613,-0.09758396457726527,False
PBI LeasedEquipment,8.895493294454485e-05,14,201312,2.6390573296152584,-9.327380676649394,-8.835626982169043,-0.49175369448035156,-1.5925127807645378,False
HOBBY-LOBBY #0005,0.0005895447863810471,58,201312,4.060443010546419,-7.43615986567172,-7.3825135006174865,-0.05364636505423359,-0.17373031041626183,False
37S BASECAMP 1108487,2.3147613265942505e-05,2,201312,,,,,,False
B&C BUSINESS PRODUCTS,0.0008203971078581941,88,201312,4.477336814478207,-7.1057220558358924,-6.956313901876818,-0.14940815395907414,-0.4838487181711633,False
DEARINGER PRINTING & TROP,0.0008022082153853683,92,201312,4.5217885770490405,-7.1281423623654305,-6.910869898650269,-0.21727246371516173,-0.703622930052866,False
OPTUMINSIGHT LIFE SCIENCE,3.215712465483624e-05,2,201312,,,,,,False
QUALTRICS,3.215712465483624e-05,2,201312,,,,,,False
UI AGRI COMMUNICATIONS,3.215712465483624e-05,2,201312,,,,,,False
SUDDENLINK COMMUNICTNS,3.9939068007127245e-05,2,201312,,,,,,False
USPS PO BOXES 66101510,0.00012241604137554053,6,201312,,,,,,False
PING INC,5.910757725142514e-05,4,201312,,,,,,False
WAL-MART #0151,0.00024635301811517813,18,201312,2.8903717578961645,-8.308745013660001,-8.578702778736679,0.26995776507667735,0.8742408973776151,False
BEDFORD CAMERA AND VIDEO,0.00010853505644322973,14,201312,2.6390573296152584,-9.128437327096728,-8.835626982169043,-0.29281034492768576,-0.948247510636727,False
BEST WESTERN INN AND CONF,0.0001759777373230612,8,201312,2.0794415416798357,-8.645153057727041,-9.407734367833244,0.7625813101062029,2.4695706333221072,False
OFFICEMAX CT IN#375963,3.480236231938997e-05,2,201312,,,,,,False
STAPLES DIRECT,0.001187467315813367,110,201312,4.700480365792417,-6.7359325451177146,-6.728189398382771,-0.0077431467349438066,-0.02507568377651029,False
AMERICAN AI 0010647853346,3.943111443966653e-05,2,201312,,,,,,False
AMERICAN AI 0012385064938,3.943111443966653e-05,2,201312,,,,,,False
AMERICAN AI 0012385147511,3.943111443966653e-05,2,201312,,,,,,False
AMERICAN AI 0012385155235,3.943111443966653e-05,2,201312,,,,,,False
AMERICAN AI 0012385155576,3.943111443966653e-05,2,201312,,,,,,False
AMERICAN AI 0012385155931,3.943111443966653e-05,2,201312,,,,,,False
AMERICAN AI 0012385227715,3.943111443966653e-05,2,201312,,,,,,False
AMERICAN AI 0012385257867,3.943111443966653e-05,2,201312,,,,,,False
AMERICAN AI 0012385262488,3.943111443966653e-05,2,201312,,,,,,False
AMERICAN AI 0012385314055,3.943111443966653e-05,2,201312,,,,,,False
AMERICAN AI 0012385314056,3.943111443966653e-05,2,201312,,,,,,False
BUSINESS JET CENTER LTD,0.0001485961678603592,2,201312,,,,,,False
EXECUTIVE BEECHCRAFT MKC,3.943111443966653e-05,2,201312,,,,,,False
NAMMAR AGCY 0001169200082,3.943111443966653e-05,2,201312,,,,,,False
REGIONAL AIR,3.943111443966653e-05,2,201312,,,,,,False
SOUTHWES    5262175423174,3.943111443966653e-05,2,201312,,,,,,False
SOUTHWES    5262175440467,3.943111443966653e-05,2,201312,,,,,,False
SOUTHWES    5262175447512,3.943111443966653e-05,2,201312,,,,,,False
SOUTHWES    5262175453382,3.943111443966653e-05,2,201312,,,,,,False
SOUTHWES    5262175471477,6.67223777948397e-05,2,201312,,,,,,False
SOUTHWES    5262176898480,3.943111443966653e-05,2,201312,,,,,,False
UNITED      0162389642465,3.943111443966653e-05,2,201312,,,,,,False
UNITED      0167364432024,3.943111443966653e-05,2,201312,,,,,,False
INTUIT  QB ONLINE,0.0002702392337862787,12,201312,2.4849066497880004,-8.216202936516702,-8.993218573284961,0.7770156367682599,2.5163152738790986,False
24 MARKETPLACE,4.528586859703762e-05,2,201312,,,,,,False
AMERICAN AI 0012601559669,2.8712859840765495e-05,2,201312,,,,,,False
AMERICAN AI 0012601765545,2.8712859840765495e-05,2,201312,,,,,,False
CHARTER COACH INC,2.8712859840765495e-05,2,201312,,,,,,False
FENTON OFFICE SUP01 OF 01,0.0003356350714143205,30,201312,3.4011973816621555,-7.999486082233562,-8.056474638567103,0.05698855633354061,0.18455378238571524,False
HAMPTON INN  & SUITES,8.428924354969703e-05,6,201312,,,,,,False
INTERCONTINENTAL HOTEL SA,4.19225186651138e-05,4,201312,,,,,,False
JIMMY JOHN'S # 1317,0.00011361865884568922,8,201312,2.0794415416798357,-9.082662805961279,-9.407734367833244,0.3250715618719653,1.052723391313335,False
MCDAVID,2.8712859840765495e-05,2,201312,,,,,,False
RUTH'S CHRIS STEAKHO,2.8712859840765495e-05,2,201312,,,,,,False
THE OLIVE GARD00044263,4.948244962353464e-05,4,201312,,,,,,False
WATER TOY SHOP INC,2.8712859840765495e-05,2,201312,,,,,,False
GELLCO CLOTHING & SHOE,7.075074582220076e-05,8,201312,2.0794415416798357,-9.556347465705816,-9.407734367833244,-0.1486130978725715,-0.48127398005858424,False
GELLCO CLOTHING AND SHOES,2.507325061154972e-05,2,201312,,,,,,False
GOVCNCTN,6.538035525897756e-05,8,201312,2.0794415416798357,-9.635288707631702,-9.407734367833244,-0.2275543397984574,-0.7369201258984177,False
HOLIDAY INN,0.00016227348457939565,6,201312,,,,,,False
LAWTON CANDLEWOOD SUITES,2.507325061154972e-05,2,201312,,,,,,False
NAESA INTERNATIONAL,2.507325061154972e-05,2,201312,,,,,,False
"SPECIAL OPS UNIFORMS,",0.0002936810999408255,16,201312,2.772588722239781,-8.133016070005736,-8.699114936609433,0.5660988666036975,1.833274849506509,False
SPRINGHILL SUITES ARDMORE,9.237685594113841e-05,4,201312,,,,,,False
TOWNEPLACE SUITES TULSA,5.0940049665662435e-05,2,201312,,,,,,False
UNITED      0167328221136,3.800665013860607e-05,2,201312,,,,,,False
UNITED      0167341132998,2.507325061154972e-05,2,201312,,,,,,False
UNITED      0167341133055,2.507325061154972e-05,2,201312,,,,,,False
UNITED      0167341133059,2.507325061154972e-05,2,201312,,,,,,False
UNITED      0167341133638,2.507325061154972e-05,2,201312,,,,,,False
UNITED      0167341199379,2.507325061154972e-05,2,201312,,,,,,False
TAYLOR & FRANCIS,3.877855329038712e-05,4,201312,,,,,,False
HOLIDAY INN EXPRESS HOTEL,0.0002494943464464194,14,201312,2.6390573296152584,-8.296074298554714,-8.835626982169043,0.5395526836143283,1.7473067395246238,False
QUIK PRINT OKLAHOMA CITY,0.00013620495743071884,12,201312,2.4849066497880004,-8.901349759399642,-8.993218573284961,0.09186881388531987,0.2975112579899736,False
BIG LOTS STORES - #1972,5.2223554425072765e-05,6,201312,,,,,,False
DREAMSTIME.COM,4.509367994271241e-05,4,201312,,,,,,False
GRE GMCR/KEURIG,5.363422598828384e-05,6,201312,,,,,,False
"EXOSTAR, LLC",3.674502259071667e-05,2,201312,,,,,,False
FEDEX 90467743,3.674502259071667e-05,2,201312,,,,,,False
FEDEX 90478713,3.674502259071667e-05,2,201312,,,,,,False
STAPLES ACCOUN00687632,0.0005150264384634134,48,201312,3.871201010907891,-7.571292319854417,-7.575979710837341,0.004687390982923922,0.015179814879984923,False
MICHAELS STORES 9971,8.09323405632891e-05,2,201312,,,,,,False
INT ZYMO RESEARCH,0.00011872604049578247,10,201312,2.302585092994046,-9.038691891229957,-9.179609864339197,0.14091797310923937,0.4563538123553053,False
IVG INVITROGEN CORPORA,0.0010842021420532058,92,201312,4.5217885770490405,-6.8269109145183275,-6.910869898650269,0.08395898413194125,0.2718957819552926,False
TFS FISHERSCI ECOM HUS,0.001293038846585702,94,201312,4.543294782270004,-6.650760135107239,-6.888883637522941,0.2381235024157018,0.771147680747302,False
CIMARRON VALLEY CO-OP,6.336781070267519e-05,8,201312,2.0794415416798357,-9.666554527295865,-9.407734367833244,-0.25882015946262094,-0.8381724763639818,False
TRACTOR SUPPLY # 1339,6.137121250902547e-05,8,201312,2.0794415416798357,-9.698569668106728,-9.407734367833244,-0.2908353002734838,-0.9418514552746599,False
NATL STDNT CLEARINGHOUSE,6.631887168304539e-05,6,201312,,,,,,False
ADULT GASTROENTEROLOGY,2.508726379617683e-05,2,201312,,,,,,False
CCS,2.508726379617683e-05,2,201312,,,,,,False
EARTHGRAINS BAKING CO,0.00013794400194276873,12,201312,2.4849066497880004,-8.888662730933376,-8.993218573284961,0.10455584235158533,0.33859738547459156,False
ECHELON MEDICAL,2.508726379617683e-05,2,201312,,,,,,False
INTERSTATE ALLBATT CTR,3.573005949820809e-05,4,201312,,,,,,False
LASER SOURCE,5.098208921954376e-05,2,201312,,,,,,False
LOWES #01752,0.0002571714630298897,18,201312,2.8903717578961645,-8.265767520317917,-8.578702778736679,0.31293525841876146,1.0134207514401607,False
MCKESSON MEDICAL SUPPLY,0.001564567759525401,38,201312,3.6375861597263857,-6.4601456844954495,-7.814809251824498,1.3546635673290481,4.386991025837304,True
NEUROLOGICAL ASSOCIATES O,2.508726379617683e-05,2,201312,,,,,,False
OSBORN DRUG #2,2.508726379617683e-05,2,201312,,,,,,False
RADIOLOGY CONSULTANTS OF,2.508726379617683e-05,2,201312,,,,,,False
"SLRS, INC.",5.947891834750518e-05,6,201312,,,,,,False
SURGICAL ASSOCIATES,2.508726379617683e-05,2,201312,,,,,,False
TUNDRA SPECIALTIES INC,3.613766306969235e-05,4,201312,,,,,,False
UROLOGIC SPECIALISTS,2.508726379617683e-05,2,201312,,,,,,False
UTICA PARK CLINIC,2.508726379617683e-05,2,201312,,,,,,False
VINITA DAILY JOURNAL,4.188781141426605e-05,4,201312,,,,,,False
VINITA SURGERY & FAMILY M,2.508726379617683e-05,2,201312,,,,,,False
WARREN CLINIC #1,3.803467650786029e-05,2,201312,,,,,,False
INT GREEN COUNTRY TESTING,4.4601602913616746e-05,4,201312,,,,,,False
AT&T BILL PAYMENT,0.003822750322996555,358,201312,5.8805329864007,-5.5667851353211795,-5.521795950812092,-0.04498918450908729,-0.14569458680446354,False
COPELINS OFFICE CENTER LL,7.196640765536782e-05,8,201312,2.0794415416798357,-9.539311094268102,-9.407734367833244,-0.13157672643485796,-0.42610278448458694,False
HANCOCK FABRICS 1036,3.637178299468096e-05,2,201312,,,,,,False
SIGNS NOW 373,3.637178299468096e-05,2,201312,,,,,,False
ALL COMMERCIAL OPENINGS,3.445433771366283e-05,4,201312,,,,,,False
APPLIED MSS,2.2907430199007734e-05,2,201312,,,,,,False
CATERING CONNECTION,3.3675009313522107e-05,2,201312,,,,,,False
EMBASSY SUITES TULSA,2.2907430199007734e-05,2,201312,,,,,,False
FEDERAL COPRORATION,0.000645302593580192,42,201312,3.7376696182833684,-7.345791212295723,-7.712491756396949,0.3667005441012252,1.187536178679117,False
HASKELL LEMON - MAIN OFF,2.2907430199007734e-05,2,201312,,,,,,False
HILTI INC,8.581227435907159e-05,10,201312,2.302585092994046,-9.363348492250767,-9.179609864339197,-0.1837386279115698,-0.5950257548720819,False
HILTON GARDEN INN NORMAN,0.00020549457377040938,10,201312,2.302585092994046,-8.490090924520468,-9.179609864339197,0.6895189398187291,2.232962836000507,False
MARRIOTT HOTELS TULSA,7.674083440049072e-05,4,201312,,,,,,False
METHENY CONCRETE,2.2907430199007734e-05,2,201312,,,,,,False
MOORE NORMAN TECH CENTER,6.283917723921747e-05,8,201312,2.0794415416798357,-9.674931821695818,-9.407734367833244,-0.26719745386257365,-0.8653018066565582,False
MSC,0.0008347932637574537,86,201312,4.454347296253507,-7.088326450884991,-6.979816586134057,-0.10850986475093372,-0.35140223326128434,False
PANERA BREAD,3.563627993206349e-05,4,201312,,,,,,False
QUIK SERVICE STEEL CO OF,3.845624213704534e-05,4,201312,,,,,,False
RED HILL UNLIMITED,0.00011573287411761334,8,201312,2.0794415416798357,-9.064225823091238,-9.407734367833244,0.3435085447420061,1.1124303771252138,False
RESIDENCE INNS D/T BRICKT,3.3675009313522107e-05,2,201312,,,,,,False
SOONER LEGENDS BBQ & CATE,0.0001413508004586658,2,201312,,,,,,False
SOONER LEGENDS INN & SUIT,8.039764854063258e-05,4,201312,,,,,,False
SOUTHLAND FLOORING SUPPLI,0.00010159889999752426,10,201312,2.302585092994046,-9.194477839831897,-9.179609864339197,-0.01486797549270058,-0.04814898446513366,False
SPRINT  WIRELESS,0.00036344353982038145,44,201312,3.784189633918261,-7.919886594043576,-7.664933333100629,-0.2549532609429468,-0.8256497736702928,False
SQ  ANGEL DELIGHT CATERIN,2.2907430199007734e-05,2,201312,,,,,,False
STONE OBJECTS INC,2.2907430199007734e-05,2,201312,,,,,,False
TW'S-AFAB CATERING,3.3675009313522107e-05,2,201312,,,,,,False
WARREN CAT #11,9.510108011890257e-05,14,201312,2.6390573296152584,-9.260570220245134,-8.835626982169043,-0.42494323807609113,-1.3761514053305812,False
FASS,0.00012199275588459775,4,201312,,,,,,False
PROGRESSIVE BUSINESS CONF,4.5666337555611256e-05,4,201312,,,,,,False
QUILL CORPORATION,0.0006193212037349841,58,201312,4.060443010546419,-7.386886510763083,-7.3825135006174865,-0.004373010145596545,-0.014161712713965977,False
"UNBEATABLESALE.COM, INC.",3.1694660127892045e-05,2,201312,,,,,,False
AMERICAN METEOROLOGICAL,8.09323405632891e-05,2,201312,,,,,,False
AMA PROFILES,4.190495552153361e-05,4,201312,,,,,,False
AMERICAN BOARD OF PROFESS,1.7368044008172053e-05,2,201312,,,,,,False
CONFERTEL WEBINARS,1.7368044008172053e-05,2,201312,,,,,,False
NCC,1.7368044008172053e-05,2,201312,,,,,,False
NPDB NPDB-HIPDB.HRSA.GOV,0.00038427045307902713,10,201312,2.302585092994046,-7.864163945787211,-9.179609864339197,1.315445918551986,4.259987187106606,True
CDW GOVERNMENT,0.00037094254093257117,34,201312,3.5263605246161616,-7.89946338084809,-7.928517636565591,0.029054255717500865,0.09409034255376454,False
WALMART.COM 8009666546,0.00042003113015342977,48,201312,3.871201010907891,-7.775181727639864,-7.575979710837341,-0.19920201680252259,-0.6451029474162022,False
AUTHORIZENET,5.676767360744475e-05,6,201312,,,,,,False
BEST WESTERN GUYMON,0.0001261189612955726,6,201312,,,,,,False
NASF SMOKEY BEAR,3.052560948999593e-05,2,201312,,,,,,False
BATTERIES PLUS 870,6.233979774357427e-05,2,201312,,,,,,False
PERIPHERAL SYSTEMS INC,6.233979774357427e-05,2,201312,,,,,,False
PIKEPASS RECYCLING,0.00040704461163806335,64,201312,4.1588830833596715,-7.80658776516745,-7.281876074161815,-0.5247116910056349,-1.6992451373976103,False
BTC BROADBAND,5.408946617524016e-05,6,201312,,,,,,False
DIGI INTERNATIONAL INC,3.727994201744459e-05,2,201312,,,,,,False
CAUSLEYS PRODUCTIONS,3.1918961641110283e-05,2,201312,,,,,,False
FEDEXOFFICE   00001248,0.00029069184442474414,28,201312,3.332204510175204,-8.143246802307363,-8.127007550945232,-0.016239251362131668,-0.052589773365216454,False
TMS PATRIOT STORAGE LL,5.1698072197727206e-05,2,201312,,,,,,False
WWW.INNOVATIVEEDUCATOR,6.533849184944403e-05,4,201312,,,,,,False
NERC PCGC,2.0974702388057482e-05,2,201312,,,,,,False
WAL-MART #0022,7.241313568204795e-05,10,201312,2.302585092994046,-9.533122829147278,-9.179609864339197,-0.3535129648080808,-1.1448290494649722,False
COWBOY CORNER,4.0029642475436444e-05,2,201312,,,,,,False
ENTOMOLOGICAL SOCIETY OF,0.00018313399243121008,16,201312,2.772588722239781,-8.605292468511688,-8.699114936609433,0.09382246809774486,0.30383804177910007,False
MAGIC T-SHIRTS,2.1967727400747822e-05,2,201312,,,,,,False
OKLA RESORTS PARKS & GOLF,0.0009780990762442779,58,201312,4.060443010546419,-6.929899587084816,-7.3825135006174865,0.45261391353267033,1.4657611120020952,False
SOUTHWEST PARK AND REC,0.0003514863221380809,38,201312,3.6375861597263857,-7.953339757461803,-7.814809251824498,-0.13853050563730562,-0.4486221521656267,False
ATW OF STILLWATER # 05,0.00032899647481358853,40,201312,3.6888794541139363,-8.019463519069076,-7.762371001891577,-0.25709251717749915,-0.8325776176968739,False
KINNUNEN SALES & RENT,0.0004061872582029903,26,201312,3.258096538021482,-7.808696275132187,-8.202769741933729,0.394073466801542,1.2761816321580164,False
NAPA AUTO PARTS,0.0008323610479471044,68,201312,4.219507705176107,-7.091244258212041,-7.219898205341781,0.12865394712973988,0.41663755127744984,False
SPIRAL BINDING COMPANY,8.09323405632891e-05,2,201312,,,,,,False
AUDITORY HEARING AID SER,9.007658255370014e-05,10,201312,2.302585092994046,-9.314850321093864,-9.179609864339197,-0.13524045675466745,-0.43796754000154703,False
BRENAIR AVIATION SERVICES,2.5385015373948678e-05,2,201312,,,,,,False
CRUISE AVIA 2,0.00021857736191040075,8,201312,2.0794415416798357,-8.428370542431216,-9.407734367833244,0.9793638254020287,3.171606896861936,False
OKLAHOMA AVIATION LLC,2.5385015373948678e-05,2,201312,,,,,,False
SCOTT FIELD,2.5385015373948678e-05,2,201312,,,,,,False
SQ  NAN GAYLORD,3.470230489330018e-05,4,201312,,,,,,False
OFFICEMAX CT IN#000010,4.404237465115655e-05,2,201312,,,,,,False
OFFICEMAX CT IN#001020,4.404237465115655e-05,2,201312,,,,,,False
OFFICEMAX CT IN#002550,4.404237465115655e-05,2,201312,,,,,,False
OFFICEMAX CT IN#002881,4.404237465115655e-05,2,201312,,,,,,False
OFFICEMAX CT IN#015120,4.404237465115655e-05,2,201312,,,,,,False
OFFICEMAX CT IN#016011,4.404237465115655e-05,2,201312,,,,,,False
OFFICEMAX CT IN#017406,4.404237465115655e-05,2,201312,,,,,,False
OFFICEMAX CT IN#020757,4.404237465115655e-05,2,201312,,,,,,False
OFFICEMAX CT IN#025938,4.404237465115655e-05,2,201312,,,,,,False
OFFICEMAX CT IN#038248,4.404237465115655e-05,2,201312,,,,,,False
OFFICEMAX CT IN#050994,4.404237465115655e-05,2,201312,,,,,,False
OFFICEMAX CT IN#053100,4.404237465115655e-05,2,201312,,,,,,False
OFFICEMAX CT IN#056538,4.404237465115655e-05,2,201312,,,,,,False
OFFICEMAX CT IN#059472,4.404237465115655e-05,2,201312,,,,,,False
OFFICEMAX CT IN#077244,4.404237465115655e-05,2,201312,,,,,,False
OFFICEMAX CT IN#077277,4.404237465115655e-05,2,201312,,,,,,False
OFFICEMAX CT IN#077307,4.404237465115655e-05,2,201312,,,,,,False
OFFICEMAX CT IN#078833,4.404237465115655e-05,2,201312,,,,,,False
OFFICEMAX CT IN#083506,4.404237465115655e-05,2,201312,,,,,,False
OFFICEMAX CT IN#093264,4.404237465115655e-05,2,201312,,,,,,False
OFFICEMAX CT IN#096403,4.404237465115655e-05,2,201312,,,,,,False
OFFICEMAX CT IN#102805,4.404237465115655e-05,2,201312,,,,,,False
OFFICEMAX CT IN#103919,4.404237465115655e-05,2,201312,,,,,,False
OFFICEMAX CT IN#109498,4.404237465115655e-05,2,201312,,,,,,False
OFFICEMAX CT IN#117874,4.404237465115655e-05,2,201312,,,,,,False
OFFICEMAX CT IN#123594,4.404237465115655e-05,2,201312,,,,,,False
OFFICEMAX CT IN#125374,4.404237465115655e-05,2,201312,,,,,,False
OFFICEMAX CT IN#140122,4.404237465115655e-05,2,201312,,,,,,False
OFFICEMAX CT IN#144215,4.404237465115655e-05,2,201312,,,,,,False
OFFICEMAX CT IN#146308,4.404237465115655e-05,2,201312,,,,,,False
OFFICEMAX CT IN#186507,4.404237465115655e-05,2,201312,,,,,,False
OFFICEMAX CT IN#201896,4.404237465115655e-05,2,201312,,,,,,False
OFFICEMAX CT IN#212604,4.404237465115655e-05,2,201312,,,,,,False
OFFICEMAX CT IN#214506,4.404237465115655e-05,2,201312,,,,,,False
OFFICEMAX CT IN#220429,4.404237465115655e-05,2,201312,,,,,,False
OFFICEMAX CT IN#224476,4.404237465115655e-05,2,201312,,,,,,False
