Vendor,rank,degree,Year-Month,log_degree,log_rank,yhat_log,resid_log,resid_zscore,is_anomaly
ACCO BRANDS DIRECT,6.872391915548855e-05,14,201309,2.6390573296152584,-9.585413236579317,-9.145790727768924,-0.4396225088103929,-1.3390799621866714,False
SYX TIGERDIRECT.COM,0.00013639415925174788,26,201309,3.258096538021482,-8.89996162687504,-8.519091640192997,-0.3808699866820433,-1.1601211428967015,False
ASA-SSSA-CSSA,0.0003115918022849576,30,201309,3.4011973816621555,-8.073816549560918,-8.374220092602581,0.3004035430416625,0.9150222224642047,False
DBC BLICK ART MATERIAL,9.082738127088196e-05,16,201309,2.772588722239781,-9.306549750959238,-9.01060704185025,-0.29594270910898857,-0.9014346258007531,False
HUMAN KINETICS INC,2.8160987848977648e-05,4,201309,,,,,,False
JONES&BARTLETT LEARNING,4.42097550325307e-05,6,201309,,,,,,False
KENDALL HUNT PUBLISHING,1.7468827343553994e-05,2,201309,,,,,,False
LMC LAERDAL MEDICAL,5.610330867187256e-05,8,201309,2.0794415416798357,-9.788315751242259,-9.71233110021989,-0.07598465102236851,-0.23144748409978008,False
MHE MCGRAW-HILL ECOMM,4.122798505044136e-05,6,201309,,,,,,False
NACSCORP,1.7468827343553994e-05,2,201309,,,,,,False
OLSEN SAFETY EQUIPMENT CO,1.7468827343553994e-05,2,201309,,,,,,False
PECO SALES,1.7468827343553994e-05,2,201309,,,,,,False
SOUTHERN OFFICE SUPPLY,6.183683703835204e-05,8,201309,2.0794415416798357,-9.691011286325605,-9.71233110021989,0.02131981389428539,0.0649396584825502,False
STUDY ISLAND,1.7468827343553994e-05,2,201309,,,,,,False
VISTA HIGHER LEARNING,3.344154135193915e-05,4,201309,,,,,,False
WAL-MART #1437,0.00039687953736401726,40,201309,3.6888794541139363,-7.8318777531347825,-8.082978294233046,0.2511005410982632,0.7648464224199646,False
COURTYARD BY MARRIOTT-OK,5.303149068479592e-05,6,201309,,,,,,False
FOUR POINTS SHERATON,3.1488395707210374e-05,4,201309,,,,,,False
DOLLAR-GENERAL #1627,2.5847353144940216e-05,2,201309,,,,,,False
OREILLY AUTO  00008847,2.5847353144940216e-05,2,201309,,,,,,False
WAL-MART #0793,4.2671607156097946e-05,2,201309,,,,,,False
WAL-MART #1051,2.5847353144940216e-05,2,201309,,,,,,False
WALMART.COM 8009666546,0.00046217223764665936,72,201309,4.276666119016055,-7.679572925435755,-7.487918463480406,-0.1916544619553493,-0.5837750445547878,False
BRAUMS #52,1.8409747197105044e-05,2,201309,,,,,,False
CENTRAL PRINTING,0.00026670759477344033,40,201309,3.6888794541139363,-8.229357646591543,-8.082978294233046,-0.14637935235849753,-0.44586811114729474,False
"ELEMENT FUSION, LLC",4.500377795985509e-05,6,201309,,,,,,False
FULLPACE WEB SOLUTIONS,1.8409747197105044e-05,2,201309,,,,,,False
HAMPTON INN & SUITES,0.0002422105462144494,26,201309,3.258096538021482,-8.32570318025237,-8.519091640192997,0.1933884599406266,0.5890567621875916,False
HYATT PLACE,5.8492383223861805e-05,4,201309,,,,,,False
MAG GARDEN&GUN,1.8409747197105044e-05,2,201309,,,,,,False
MERIDIAN TECHNOLOGY CENTE,9.023273957790364e-05,12,201309,2.4849066497880004,-9.313118219174042,-9.301848840219787,-0.01126937895425506,-0.03432626683461633,False
OPEN SKY MEDIA,1.8409747197105044e-05,2,201309,,,,,,False
PAYPAL  RSVP LINE,1.8409747197105044e-05,2,201309,,,,,,False
QUIK PRINT OKLAHOMA CITY,0.000116406011835522,16,201309,2.772588722239781,-9.058426367338535,-9.01060704185025,-0.04781932548828571,-0.14565655598462848,False
SQ  GOOD 2 GO WITH PATTI,1.8409747197105044e-05,2,201309,,,,,,False
TELVENT,4.4575719207030024e-05,8,201309,2.0794415416798357,-10.018321237149184,-9.71233110021989,-0.3059901369292941,-0.9320388578317632,False
VINYARD FRUIT & VEGETABLE,3.1187053613190864e-05,4,201309,,,,,,False
WAL-MART #0564,0.0002187083254734456,30,201309,3.4011973816621555,-8.427771558425382,-8.374220092602581,-0.05355146582280135,-0.16311652245259303,False
BEST WELDERS SUPPLY INC,0.00012821770795821256,16,201309,2.772588722239781,-8.961780887618046,-9.01060704185025,0.04882615423220393,0.14872333297925297,False
GES EXHIBITIONS&EVENTS,5.063005908374394e-05,4,201309,,,,,,False
MANDALAY BAY CONVENTION,1.8910567195479695e-05,2,201309,,,,,,False
STAPLES       00111310,8.244998779809927e-05,10,201309,2.302585092994046,-9.403318644821631,-9.486426410972323,0.08310776615069138,0.25314432751778654,False
ACE SUPPLY AND SERVICE IN,8.620751174717199e-05,8,201309,2.0794415416798357,-9.358753229252807,-9.71233110021989,0.35357787096708293,1.0769899916313292,False
AT&T PREMIER EBIL,0.0004915692300890923,68,201309,4.219507705176107,-7.61790777155362,-7.545784145192244,-0.07212362636137559,-0.21968689256174737,False
ATT BUS PHONE PMT,0.000875599016789005,126,201309,4.836281906951478,-7.040602314073841,-6.921378091029441,-0.11922422304440072,-0.36315421728073166,False
PITNEY BOWES 1980267-402,1.9901380032232793e-05,2,201309,,,,,,False
PITNEY BOWES 6962161-001,1.9901380032232793e-05,2,201309,,,,,,False
WAL-MART #0137,0.0024457828223614195,338,201309,5.823045895483019,-6.013390034145833,-5.922404063426827,-0.09098597071900638,-0.2771411558512143,False
37S BASECAMP 1108487,2.110482051840197e-05,2,201309,,,,,,False
PRSA OKC,2.110482051840197e-05,2,201309,,,,,,False
OU CCE REG WEB,0.0001370447571500961,18,201309,2.8903717578961645,-8.895202983666051,-8.891366580219685,-0.0038364034463658214,-0.011685595889508637,False
B&C BUSINESS PRODUCTS,0.0007455758036778429,98,201309,4.584967478670572,-7.201353745927046,-7.1758022385786795,-0.025551507348366087,-0.07782929856445873,False
PAYPAL  PSYPROGRESS,2.514964230994096e-05,2,201309,,,,,,False
SUDDENLINK COMMUNICTNS,2.7643383182554337e-05,2,201309,,,,,,False
USPS PO BOXES 66101510,5.314100221647163e-05,6,201309,,,,,,False
ALLEGRA PRINT & IMAGING,0.0004981296487444185,52,201309,3.9512437185814275,-7.604650173970175,-7.8173675818233574,0.21271740785318283,0.6479322890797263,False
AMERICAN AI 0010288263552,2.3845130893701713e-05,2,201309,,,,,,False
AMERICAN AI 0010288263560,2.3845130893701713e-05,2,201309,,,,,,False
AMERICAN AI 0012608401296,2.3845130893701713e-05,2,201309,,,,,,False
AURELIO'S PIZZA - HOME,2.3845130893701713e-05,2,201309,,,,,,False
BOB EVANS REST #0313,2.3845130893701713e-05,2,201309,,,,,,False
BRIAN S MORRISON GOLF SHO,2.3845130893701713e-05,2,201309,,,,,,False
BUFFALO WILD WINGS 0258,2.3845130893701713e-05,2,201309,,,,,,False
FOUNTAIN SQUARE CLEANERS,5.3963516034117575e-05,8,201309,2.0794415416798357,-9.82720235020691,-9.71233110021989,-0.11487124998702036,-0.3498951623409617,False
GOLF COURSE-RESTAURANT,5.348919441354018e-05,2,201309,,,,,,False
HAMPTON INN  & SUITES,4.4612834214151824e-05,6,201309,,,,,,False
HOLIDAY INNS SELECT,6.83112261734594e-05,2,201309,,,,,,False
IL VICINATO,2.3845130893701713e-05,2,201309,,,,,,False
MCDONALD'S F20728,2.3845130893701713e-05,2,201309,,,,,,False
TARGET        00020354,2.3845130893701713e-05,2,201309,,,,,,False
KSU CASHIERS OFFICE IV,6.407275638848791e-05,8,201309,2.0794415416798357,-9.655491286116144,-9.71233110021989,0.05683981410374628,0.17313275502363243,False
ORIENTAL TRADNG CO,0.0001227922247408193,22,201309,3.091042453358316,-9.005016852554805,-8.688212821876753,-0.3168040306780515,-0.9649777272981177,False
WAL-MART #0151,0.00025125917277178466,28,201309,3.332204510175204,-8.289025586733038,-8.444066669399286,0.15504108266624783,0.4722515407045387,False
COURTS/USCA-10TH,3.08192482037916e-05,2,201309,,,,,,False
COURTS/USDC-OK-WD,1.992117366878704e-05,2,201309,,,,,,False
CDW GOVERNMENT,0.0005107279596954498,50,201309,3.912023005428146,-7.579673476063061,-7.857073604985479,0.2774001289224186,0.844954356757522,False
DMI  DELL K-12/GOVT,0.000896034618858953,96,201309,4.564348191467836,-7.017531507500342,-7.19667666511087,0.1791451576105274,0.5456719937479285,False
EUREKA WATER COMPANY,0.0011000167884060612,156,201309,5.049856007249537,-6.812429836197873,-6.705161263453616,-0.10726857274425683,-0.32673758384866447,False
FEDEX 90116374,1.6539610038465823e-05,2,201309,,,,,,False
HOTEL MONACO DC,2.4056120943149164e-05,2,201309,,,,,,False
XPEDX-INTL PAPER,0.0008450974316420495,86,201309,4.454347296253507,-7.076058632352366,-7.308038691501478,0.23198005914911235,0.7066058780157591,False
CJ'S COUNTRY STORE,4.6334814236001554e-05,2,201309,,,,,,False
UNITED RENTALS #018796,4.6334814236001554e-05,2,201309,,,,,,False
OFFICEMAX CT IN#398106,2.2024022849846308e-05,2,201309,,,,,,False
OFFICEMAX CT IN#918856,2.2024022849846308e-05,2,201309,,,,,,False
AMERICAN AI 0017287720049,3.196152839370377e-05,2,201309,,,,,,False
AMERICAN AI 0017287720052,3.196152839370377e-05,2,201309,,,,,,False
AMERICAN AI 0017287720062,3.196152839370377e-05,2,201309,,,,,,False
AMERICAN AI 0017287720064,3.196152839370377e-05,2,201309,,,,,,False
AMERICAN AI 0017287720066,3.196152839370377e-05,2,201309,,,,,,False
AMERICAN AI 0017287720067,3.196152839370377e-05,2,201309,,,,,,False
AMERICAN AI 0017287720072,3.196152839370377e-05,2,201309,,,,,,False
AMERICAN AI 0017287720077,3.196152839370377e-05,2,201309,,,,,,False
DELTA AIR   0067287720051,3.196152839370377e-05,2,201309,,,,,,False
DELTA AIR   0067287720057,5.4899957653625065e-05,2,201309,,,,,,False
DELTA AIR   0067287720058,3.196152839370377e-05,2,201309,,,,,,False
DELTA AIR   0067287720070,3.196152839370377e-05,2,201309,,,,,,False
DELTA AIR   0067287720071,3.196152839370377e-05,2,201309,,,,,,False
DELTA AIR   0067287720076,3.196152839370377e-05,2,201309,,,,,,False
DELTA AIR   0067287720078,3.196152839370377e-05,2,201309,,,,,,False
DELTA AIR   0067287720087,3.196152839370377e-05,2,201309,,,,,,False
DELTA AIR   0067287720088,3.196152839370377e-05,2,201309,,,,,,False
DELTA AIR   0067287720089,3.196152839370377e-05,2,201309,,,,,,False
FBO AIR - GARDEN CITY INC,3.196152839370377e-05,2,201309,,,,,,False
NAMMAR AGCY 0001001250325,3.196152839370377e-05,2,201309,,,,,,False
NAMMAR AGCY 0001005250927,3.196152839370377e-05,2,201309,,,,,,False
NAMMAR AGCY 0001019240369,3.196152839370377e-05,2,201309,,,,,,False
NAMMAR AGCY 0001031240776,3.196152839370377e-05,2,201309,,,,,,False
NAMMAR AGCY 0001036240417,3.196152839370377e-05,2,201309,,,,,,False
NAMMAR AGCY 0001037230406,3.196152839370377e-05,2,201309,,,,,,False
NAMMAR AGCY 0001049240316,3.196152839370377e-05,2,201309,,,,,,False
NAMMAR AGCY 0001080220587,3.196152839370377e-05,2,201309,,,,,,False
NAMMAR AGCY 0001082220587,3.196152839370377e-05,2,201309,,,,,,False
NAMMAR AGCY 0001083220987,3.196152839370377e-05,2,201309,,,,,,False
NAMMAR AGCY 0001083230883,3.196152839370377e-05,2,201309,,,,,,False
NAMMAR AGCY 0001085230371,3.196152839370377e-05,2,201309,,,,,,False
NAMMAR AGCY 0001085230967,3.196152839370377e-05,2,201309,,,,,,False
NAMMAR AGCY 0001088230183,3.196152839370377e-05,2,201309,,,,,,False
NAMMAR AGCY 0001089220591,3.196152839370377e-05,2,201309,,,,,,False
NAMMAR AGCY 0001089230183,3.196152839370377e-05,2,201309,,,,,,False
NAMMAR AGCY 0001093230182,3.196152839370377e-05,2,201309,,,,,,False
NAMMAR AGCY 0001093230560,3.196152839370377e-05,2,201309,,,,,,False
NAMMAR AGCY 0001093240221,3.196152839370377e-05,2,201309,,,,,,False
NAMMAR AGCY 0001099220303,3.196152839370377e-05,2,201309,,,,,,False
NAMMAR AGCY 0001099230163,3.196152839370377e-05,2,201309,,,,,,False
PAMPA AIRCRAFT INC,3.196152839370377e-05,2,201309,,,,,,False
SOUTHWES    5262159766690,3.196152839370377e-05,2,201309,,,,,,False
SOUTHWES    5262159769944,3.196152839370377e-05,2,201309,,,,,,False
SOUTHWES    5262159772106,3.196152839370377e-05,2,201309,,,,,,False
SOUTHWES    5262159774029,3.196152839370377e-05,2,201309,,,,,,False
SOUTHWES    5262160215315,3.196152839370377e-05,2,201309,,,,,,False
SOUTHWES    5262160460558,3.196152839370377e-05,2,201309,,,,,,False
SOUTHWES    5262160465051,3.196152839370377e-05,2,201309,,,,,,False
SOUTHWES    5262160512211,3.196152839370377e-05,2,201309,,,,,,False
STILLWATER REGIONAL AIRP,5.4714316998548076e-05,4,201309,,,,,,False
UNITED      0167287720043,3.196152839370377e-05,2,201309,,,,,,False
UNITED      0167287720053,3.196152839370377e-05,2,201309,,,,,,False
UNITED      0167287720055,3.196152839370377e-05,2,201309,,,,,,False
UNITED      0167287720063,3.196152839370377e-05,2,201309,,,,,,False
UNITED      0167287720073,3.196152839370377e-05,2,201309,,,,,,False
UNITED      0167287720074,3.196152839370377e-05,2,201309,,,,,,False
BED BATH & BEYOND #231,5.6338794115428934e-05,6,201309,,,,,,False
HOBBY-LOBBY #0015,0.00044353889417850207,68,201309,4.219507705176107,-7.720725059544881,-7.545784145192244,-0.1749409143526366,-0.5328659663267246,False
INTUIT  QB ONLINE,0.00016246817237323795,12,201309,2.4849066497880004,-8.725028431541494,-9.301848840219787,0.5768204086782927,1.75698158206583,False
NORMAN STAMP & SEAL,0.00030964613716151,50,201309,3.912023005428146,-8.080080402282357,-7.857073604985479,-0.2230067972968781,-0.6792735306018378,False
OFFICE DEPOT #2714,0.00014583730401544092,24,201309,3.1780538303479458,-8.833018906813969,-8.600124781850148,-0.23289412496382056,-0.709390101280176,False
WALDEN CLEANERS-PLANT,1.7984397648476155e-05,2,201309,,,,,,False
WRKSPCE SLTNS/SCOTT RICE,0.0001125859283424954,20,201309,2.995732273553991,-9.091793811501336,-8.784702352602684,-0.3070914588986522,-0.9353934589987373,False
MIRA CONFERENCE,5.159862570115131e-05,4,201309,,,,,,False
ACE GLASS,3.7264539374720615e-05,4,201309,,,,,,False
DMI  DELL HIGHER EDUC,0.001242452234986236,98,201309,4.584967478670572,-6.690668242594582,-7.1758022385786795,0.48513399598409723,1.4777068962090882,False
FISHER SCI ATL,0.0003935555969571792,54,201309,3.9889840465642745,-7.840288209217852,-7.779160261849943,-0.061127947367909385,-0.1861943094575961,False
MOCON INC.,1.6160062689868007e-05,2,201309,,,,,,False
SKC GULF COAST INC,2.3214360884840076e-05,4,201309,,,,,,False
WAL-MART #2804,0.00043502882040143815,74,201309,4.30406509320417,-7.740098272975168,-7.460180459342645,-0.2799178136325233,-0.8526231659718717,False
BROOKES PUBLISHING,2.1037762116840988e-05,2,201309,,,,,,False
OFFICE DEPOT #1079,0.0011305519849007081,108,201309,4.68213122712422,-6.785049282428946,-7.077436203480303,0.29238692105135744,0.8906037778747979,False
B & H PHOTO-VIDEO-MO/TO,0.00023390656252692587,38,201309,3.6375861597263857,-8.360588823515496,-8.134906282565485,-0.22568254095001095,-0.6874237836895469,False
COWBOY COPY,0.0002411562820467474,34,201309,3.5263605246161616,-8.330065357271819,-8.247508203561884,-0.082557153709935,-0.25146717479795183,False
FENTON OFFICE SUP01 OF 01,0.0003032349146469604,40,201309,3.6888794541139363,-8.101002753679166,-8.082978294233046,-0.018024459446120744,-0.054902085288709115,False
AIRCRAFT SPRUCE AND SPECI,1.6500380188513638e-05,2,201309,,,,,,False
ASME,1.6500380188513638e-05,2,201309,,,,,,False
ATW OF SHAWNEE # 06,1.6500380188513638e-05,2,201309,,,,,,False
BEST BUY      00002204,6.444663074507486e-05,12,201309,2.4849066497880004,-9.649673091464155,-9.301848840219787,-0.34782425124436855,-1.0594645994452432,False
BEST WESTERN INN AND CONF,0.000167678557438278,6,201309,,,,,,False
BEST WESTERN TULSA,2.3977661243244792e-05,2,201309,,,,,,False
COMFORT SUITES,0.00034769046918327724,30,201309,3.4011973816621555,-7.964197927484604,-8.374220092602581,0.41002216511797673,1.2489180020549977,False
FORE WHEELER GOLF CA,1.6500380188513638e-05,2,201309,,,,,,False
GOLD STAR GRAPHICS,0.00038163101482474636,18,201309,2.8903717578961645,-7.871056343326314,-8.891366580219685,1.020310236893371,3.1078413094337822,False
METRO TECHNOLOGY CENTERS,3.805062548348785e-05,8,201309,2.0794415416798357,-10.176593009048682,-9.71233110021989,-0.46426190882879226,-1.414131002985792,False
NFPA NATL FIRE PROTECT,8.18149036681689e-05,12,201309,2.4849066497880004,-9.411051122296232,-9.301848840219787,-0.10920228207644556,-0.33262761761066206,False
NORTHSIDE SALES CO.,1.6500380188513638e-05,2,201309,,,,,,False
SPRINGHILL SUITES  ENID,9.573843423358308e-05,6,201309,,,,,,False
SPRINGHILL SUITES ARDMORE,5.005923393945554e-05,8,201309,2.0794415416798357,-9.902303554948874,-9.71233110021989,-0.18997245472898427,-0.578651689567407,False
TOWNEPLACE SUITES TULSA,4.0367961135466844e-05,4,201309,,,,,,False
ULINE   SHIP SUPPLIES,0.00032630657801608644,62,201309,4.127134385045092,-8.027673192091745,-7.639300476074597,-0.3883727160171482,-1.1829742823811547,False
LOWES #02540,0.00038106299166626223,44,201309,3.784189633918261,-7.872545861421858,-7.986488763507115,0.11394290208525693,0.34706743617073216,False
STAPLES       00108795,0.00018108032229306807,28,201309,3.332204510175204,-8.616569850037672,-8.444066669399286,-0.17250318063838677,-0.5254406859908017,False
WAL-MART #0277,0.000181254889897111,22,201309,3.091042453358316,-8.615606280333635,-8.688212821876753,0.0726065415431183,0.2211578410012656,False
WAL-MART #0622,6.0924810001678186e-05,10,201309,2.302585092994046,-9.705870060605076,-9.486426410972323,-0.21944364963275298,-0.6684202654852418,False
DEPT OF ENV QUALITY,0.00012170686206706743,28,201309,3.332204510175204,-9.013895166240644,-8.444066669399286,-0.5698284968413585,-1.7356843808293554,False
DOUBLETREE DOWNTOWN,0.0001512120232607231,20,201309,2.995732273553991,-8.796827571846947,-8.784702352602684,-0.012125219244262908,-0.03693313650169205,False
OKLAHOMA BAR ASSO00 OF 00,6.306051436831699e-05,10,201309,2.302585092994046,-9.67141573121477,-9.486426410972323,-0.18498932024244752,-0.563473177534756,False
2MARKET INFORMATION TECHN,1.8772306190853172e-05,2,201309,,,,,,False
D J WALL ST JOURNAL,4.085424146114674e-05,6,201309,,,,,,False
GRE GMCR/KEURIG,5.844017382861705e-05,8,201309,2.0794415416798357,-9.747506979494583,-9.71233110021989,-0.03517587927469279,-0.10714491215769839,False
NWF NATIONAL WILDLIFE,1.8772306190853172e-05,2,201309,,,,,,False
OKLAHOMA VENTURE FORUM,1.8772306190853172e-05,2,201309,,,,,,False
QUALITY WATER SERVICES,0.000459039545536904,78,201309,4.356708826689592,-7.686374193582648,-7.406885321823255,-0.2794888717593933,-0.8513166189781668,False
BEST BUY MHT  00006460,5.567319351423658e-05,8,201309,2.0794415416798357,-9.79601177436802,-9.71233110021989,-0.08368067414813041,-0.25488939198597926,False
OFFICE DEPOT #435,2.8807007274039888e-05,2,201309,,,,,,False
PETSMART INC 1067,2.8807007274039888e-05,2,201309,,,,,,False
AP BOOKSTORE.COM,9.198184601796711e-05,12,201309,2.4849066497880004,-9.2939193154065,-9.301848840219787,0.007929524813286903,0.02415314860894969,False
FEDEX 90110831,3.2181972861905736e-05,2,201309,,,,,,False
FEDEX 90110833,3.2181972861905736e-05,2,201309,,,,,,False
FEDEX 90111779,3.2181972861905736e-05,2,201309,,,,,,False
FEDEX 90137967,3.2181972861905736e-05,2,201309,,,,,,False
FEDEX 90138902,3.2181972861905736e-05,2,201309,,,,,,False
FEDEX 90142333,3.2181972861905736e-05,2,201309,,,,,,False
FEDEX 90169659,3.2181972861905736e-05,2,201309,,,,,,False
FEDEX 90171155,3.2181972861905736e-05,2,201309,,,,,,False
SYM SECURE SITE SSL,4.08261620641604e-05,4,201309,,,,,,False
FISHER SCI HUS,0.0014569630924324392,134,201309,4.897839799950911,-6.531401082609838,-6.859058491798941,0.32765740918910335,0.9980368664343477,False
CIMARRON VALLEY CO-OP,3.428200664426634e-05,6,201309,,,,,,False
TRACTOR SUPPLY # 1339,0.00014401587960873597,28,201309,3.332204510175204,-8.845586982463775,-8.444066669399286,-0.40152031306448954,-1.2230215579509156,False
NATL STDNT CLEARINGHOUSE,7.420709792267048e-05,10,201309,2.302585092994046,-9.508650739555021,-9.486426410972323,-0.022224328582698405,-0.06769478923786698,False
AMERICAN PLNT PROD SRV,0.00019079907590228686,26,201309,3.258096538021482,-8.56428963700012,-8.519091640192997,-0.045197996807123886,-0.1376720496390652,False
INTEGRATED DNA TECH,0.0004120941342280313,52,201309,3.9512437185814275,-7.794258751149959,-7.8173675818233574,0.023108830673398195,0.07038896208487992,False
ONSET COMPUTER CORPORA,3.422037767762323e-05,6,201309,,,,,,False
ASSOCIATED ANESTHESIOLOGI,1.7715903192130192e-05,2,201309,,,,,,False
COATS FURNITURE CO.,2.459121978006983e-05,4,201309,,,,,,False
"DR. MICKEY TYRRELL, MD",1.7715903192130192e-05,2,201309,,,,,,False
Galls Intern,0.00015057822662156327,34,201309,3.5263605246161616,-8.801027823955817,-8.247508203561884,-0.5535196203939332,-1.6860079215515515,False
INT UNIFORMS AND ACCESSOR,1.7715903192130192e-05,2,201309,,,,,,False
INTER ID INC.,2.6408707250477898e-05,2,201309,,,,,,False
LAB MEDICINE OF GREATER T,1.7715903192130192e-05,2,201309,,,,,,False
MAG MAGAZINES.COM,1.7715903192130192e-05,2,201309,,,,,,False
MCKESSON MEDICAL SUPPLY,0.0012314295026862232,42,201309,3.7376696182833684,-6.699579586308357,-8.033584409399182,1.334004823090825,4.063347740986,True
NORTHSHORE CARE,2.5110337827218424e-05,4,201309,,,,,,False
OHI BUSINESS OFFICE,1.7715903192130192e-05,2,201309,,,,,,False
ONLINESHOES.COM,1.7715903192130192e-05,2,201309,,,,,,False
OPTICS PLANET INC,6.689700300753539e-05,10,201309,2.302585092994046,-9.612356374978845,-9.486426410972323,-0.1259299640065219,-0.3835797486719455,False
OSBORN DRUG #2,1.7715903192130192e-05,2,201309,,,,,,False
PULMONARY MEDICINE ASSOC,1.7715903192130192e-05,2,201309,,,,,,False
